chat_id,run,llm_score
2231,4,68.0
2232,4,71.8
2233,4,69.5
2234,4,75.5
2235,4,64.2
2236,4,64.2
2237,4,69.5
2238,4,67.7
2239,4,65.8
2240,4,60.7
2241,4,83.8
2242,4,68.9
2243,4,72.1
2244,4,57.1
2245,4,70.9
2246,4,66.2
2247,4,58.6
2248,4,67.7
2249,4,74.3
2250,4,70.3
2251,4,69.8
2252,4,74.3
2253,4,80.0
2254,4,62.0
2255,4,63.4
2256,4,66.1
2257,4,66.6
2258,4,62.0
2259,4,67.0
2260,4,62.0
2261,4,80.7
2262,4,70.7
2263,4,70.1
2264,4,73.7
2265,4,71.6
2266,4,78.9
2267,4,63.4
2268,4,76.2
2269,4,71.7
2270,4,70.1
2271,4,74.1
2272,4,83.4
2273,4,80.9
2274,4,72.3
2275,4,78.3
2276,4,73.6
2277,4,66.5
2278,4,80.7
2279,4,83.4
2280,4,71.9
2281,4,51.4
2282,4,89.5
2283,4,67.7
2284,4,64.1
2285,4,82.3
2286,4,74.1
2287,4,72.7
2288,4,64.8
2289,4,86.5
2290,4,81.9
2291,4,65.5
2292,4,76.3
2293,4,67.4
2294,4,67.5
2295,4,77.2
2296,4,69.4
2297,4,67.4
2298,4,73.9
2299,4,78.3
2300,4,71.0
2301,4,64.5
2302,4,70.6
2303,4,67.5
2304,4,73.1
2305,4,63.3
2306,4,63.1
2307,4,74.0
2308,4,76.3
2309,4,54.7
2310,4,70.2
2311,4,75.8
2312,4,71.0
2313,4,75.5
2314,4,59.6
2315,4,73.5
2316,4,65.2
2317,4,67.7
2318,4,59.3
2319,4,62.9
2320,4,70.1
2321,4,59.3
2322,4,65.0
2323,4,62.4
2324,4,57.4
2325,4,64.3
2326,4,60.1
2327,4,70.0
2328,4,67.5
2329,4,71.7
2330,4,77.0
2331,4,75.8
2332,4,76.6
2333,4,75.8
2334,4,54.6
2335,4,51.9
2336,4,66.4
2337,4,78.7
2338,4,63.7
2339,4,71.0
2340,4,74.0
2341,4,80.3
2342,4,76.1
2343,4,70.2
2344,4,70.8
2345,4,68.2
2346,4,65.7
2347,4,68.5
2348,4,79.1
2349,4,63.3
2350,4,64.6
2351,4,60.0
2352,4,67.2
2353,4,67.8
2354,4,79.7
2355,4,75.8
2356,4,69.2
2357,4,77.5
2358,4,67.9
2359,4,82.0
2360,4,72.2
2361,4,49.4
2362,4,66.5
2363,4,74.6
2364,4,72.6
2365,4,69.9
2366,4,64.8
2367,4,64.3
2368,4,70.4
2369,4,79.9
2370,4,59.5
2371,4,66.2
2372,4,77.1
2373,4,60.6
2374,4,72.8
2375,4,55.1
2376,4,60.6
2377,4,63.6
2378,4,87.9
2379,4,71.9
2380,4,80.2
2381,4,78.0
2382,4,80.2
2383,4,78.9
2384,4,83.5
2385,4,66.4
2386,4,70.5
2387,4,67.0
2388,4,69.6
2389,4,64.2
2390,4,77.1
2391,4,78.8
2392,4,62.2
2393,4,82.4
2394,4,73.5
2395,4,54.8
2396,4,75.0
2397,4,64.2
2398,4,80.6
2399,4,76.4
2400,4,60.0
2401,4,75.2
2402,4,61.6
2403,4,69.3
2404,4,74.3
2405,4,65.0
2406,4,57.4
2407,4,72.8
2408,4,58.0
2409,4,80.5
2410,4,72.8
2411,4,67.9
2412,4,62.4
2413,4,70.0
2414,4,85.2
2415,4,66.9
2416,4,81.3
2417,4,79.7
2418,4,69.0
2419,4,75.5
2420,4,70.1
2421,4,71.1
2422,4,80.2
2423,4,72.8
2424,4,82.0
2425,4,66.8
2426,4,72.0
2427,4,66.9
2428,4,65.0
2429,4,88.9
2430,4,79.8
2431,4,77.8
2432,4,77.0
2433,4,54.1
2434,4,80.1
2435,4,72.4
2436,4,76.2
2437,4,80.5
2438,4,74.7
2439,4,78.9
2440,4,81.5
2441,4,71.2
2442,4,67.3
2443,4,61.8
2444,4,75.9
2445,4,65.6
2446,4,76.5
2447,4,66.2
2448,4,82.4
2449,4,80.0
2450,4,70.8
2451,4,73.6
2452,4,78.5
2453,4,66.3
2454,4,73.5
2455,4,61.9
2456,4,69.7
2457,4,67.1
2458,4,85.6
2459,4,73.6
2460,4,61.9
2461,4,85.2
2462,4,65.8
2463,4,78.1
2464,4,65.6
2465,4,64.7
2466,4,70.5
2467,4,71.6
2468,4,78.1
2469,4,71.0
2470,4,55.4
2471,4,79.3
2472,4,74.4
2473,4,62.9
2474,4,76.4
2475,4,71.0
2476,4,70.6
2477,4,69.2
2478,4,65.7
2479,4,69.7
2480,4,75.8
2481,4,63.1
2482,4,61.1
2483,4,66.7
2484,4,68.6
2485,4,70.9
2486,4,90.1
2487,4,71.9
2488,4,68.9
2489,4,80.6
2490,4,81.1
2491,4,64.6
2492,4,66.5
2493,4,68.9
2494,4,69.1
2495,4,72.0
2496,4,63.8
2497,4,69.7
2498,4,74.2
2499,4,76.4
2500,4,50.7
2501,4,75.6
2502,4,68.0
2503,4,68.9
2504,4,78.0
2505,4,75.7
2506,4,66.7
2507,4,74.5
2508,4,77.5
2509,4,72.4
2510,4,71.2
2511,4,70.3
2512,4,64.1
2513,4,65.1
2514,4,69.1
2515,4,58.8
2516,4,61.1
2517,4,86.1
2518,4,72.5
2519,4,62.0
2520,4,65.5
2521,4,70.2
2522,4,63.0
2523,4,70.3
2524,4,84.6
2525,4,74.4
2526,4,73.8
2527,4,59.8
2528,4,64.7
2529,4,80.7
2530,4,73.0
2531,4,79.9
2532,4,64.7
2533,4,76.1
2534,4,71.4
2535,4,75.5
2536,4,80.7
2537,4,75.1
2538,4,76.0
2539,4,71.4
2540,4,69.8
2541,4,69.2
2542,4,80.5
2543,4,83.6
2544,4,73.1
2545,4,61.1
2546,4,71.7
2547,4,75.1
2548,4,76.5
2549,4,64.1
2550,4,76.9
2551,4,62.1
2552,4,76.0
2553,4,73.4
2554,4,67.8
2555,4,71.5
2556,4,55.4
2557,4,77.9
2558,4,76.6
2559,4,74.9
2560,4,70.7
2561,4,68.3
2562,4,74.5
2563,4,65.7
2564,4,57.2
2565,4,72.6
2566,4,80.8
2567,4,67.6
2568,4,75.2
2569,4,63.9
2570,4,64.0
2571,4,73.2
2572,4,74.4
2573,4,68.3
2574,4,79.6
2575,4,76.8
2576,4,67.6
2577,4,66.5
2578,4,63.6
2579,4,82.6
2580,4,71.7
2581,4,69.3
2582,4,62.8
2583,4,75.2
2584,4,66.1
2585,4,63.5
2586,4,74.0
2587,4,66.1
2588,4,71.9
2589,4,63.9
2590,4,67.1
2591,4,72.2
2592,4,71.2
2593,4,77.2
2594,4,70.6
2595,4,63.4
2596,4,64.2
2597,4,61.4
2598,4,68.5
2599,4,65.5
2600,4,69.3
2601,4,83.6
2602,4,70.4
2603,4,59.5
2604,4,61.3
2605,4,81.3
2606,4,78.8
2607,4,69.9
2608,4,74.9
2609,4,68.0
2610,4,64.9
2611,4,68.3
2612,4,88.8
2613,4,79.3
2614,4,68.8
2615,4,58.3
2616,4,71.4
2617,4,64.4
2618,4,76.0
2619,4,72.8
2620,4,78.3
2621,4,85.2
2622,4,78.9
2623,4,82.4
2624,4,76.3
2625,4,68.1
2626,4,72.9
2627,4,70.7
2628,4,83.3
2629,4,71.1
2630,4,74.3
2631,4,60.9
2632,4,73.5
2633,4,69.2
2634,4,61.9
2635,4,79.2
2636,4,65.0
2637,4,73.5
2638,4,75.0
2639,4,64.8
2640,4,81.5
2641,4,53.4
2642,4,80.4
2643,4,57.5
2644,4,81.3
2645,4,81.2
2646,4,74.0
2647,4,74.5
2648,4,72.0
2649,4,60.8
2650,4,82.3
2651,4,65.9
2652,4,66.5
2653,4,69.2
2654,4,67.7
2655,4,71.7
2656,4,68.4
2657,4,64.9
2658,4,82.3
2659,4,78.0
2660,4,68.0
2661,4,77.2
2662,4,72.5
2663,4,85.4
2664,4,77.3
2665,4,69.9
2666,4,60.5
2667,4,74.8
2668,4,73.8
2669,4,65.3
2670,4,68.9
2671,4,69.2
2672,4,75.0
2673,4,79.0
2674,4,77.0
2675,4,70.8
2676,4,62.5
2677,4,68.4
2678,4,82.9
2679,4,69.1
2680,4,66.8
2681,4,69.6
2682,4,83.2
2683,4,73.0
2684,4,68.7
2685,4,72.2
2686,4,72.5
2687,4,60.8
2688,4,77.5
2689,4,75.3
2690,4,64.4
2691,4,65.2
2692,4,71.6
2693,4,77.2
2694,4,62.2
2695,4,69.4
2696,4,64.5
2697,4,63.1
2698,4,65.7
2699,4,73.4
2700,4,67.3
2701,4,72.4
2702,4,74.5
2703,4,58.0
2704,4,62.7
2705,4,72.9
2706,4,68.9
2707,4,66.5
2708,4,68.7
2709,4,78.2
2710,4,71.7
2711,4,69.4
2712,4,80.6
2713,4,75.8
2714,4,87.4
2715,4,58.5
2716,4,56.9
2717,4,71.7
2718,4,58.8
2719,4,79.8
2720,4,79.3
2721,4,68.7
2722,4,62.1
2723,4,68.6
2724,4,68.8
2725,4,84.4
2726,4,74.7
2727,4,78.4
2728,4,69.9
2729,4,71.0
2730,4,64.4
2731,4,62.8
2732,4,73.5
2733,4,75.3
2734,4,60.5
2735,4,71.8
2736,4,66.2
2737,4,69.9
2738,4,72.8
2739,4,65.9
2740,4,60.9
2741,4,70.5
2742,4,72.3
2743,4,72.3
2744,4,75.0
2745,4,68.8
2746,4,68.7
2747,4,77.3
2748,4,72.6
2749,4,76.1
2750,4,55.1
2751,4,85.3
2752,4,61.0
2753,4,65.8
2754,4,65.6
2755,4,68.3
2756,4,71.1
2757,4,67.0
2758,4,73.0
2759,4,81.5
2760,4,65.0
2761,4,80.9
2762,4,73.8
2763,4,75.4
2764,4,77.5
2765,4,73.3
2766,4,67.2
2767,4,60.3
2768,4,73.9
2769,4,67.2
2770,4,83.4
2771,4,65.9
2772,4,68.7
2773,4,69.5
2774,4,71.0
2775,4,68.8
2776,4,62.8
2777,4,79.0
2778,4,79.7
2779,4,67.7
2780,4,59.4
2781,4,63.0
2782,4,67.2
2783,4,77.7
2784,4,60.4
2785,4,75.6
2786,4,63.5
2787,4,74.3
2788,4,75.6
2789,4,75.1
2790,4,71.5
2791,4,64.9
2792,4,78.1
2793,4,70.8
2794,4,72.1
2795,4,72.7
2796,4,71.2
2797,4,79.6
2798,4,74.4
2799,4,77.6
2800,4,72.9
2801,4,75.1
2802,4,74.4
2803,4,74.8
2804,4,81.6
2805,4,74.0
2806,4,69.5
2807,4,75.8
2808,4,77.4
2809,4,66.2
2810,4,67.4
2811,4,65.3
2812,4,65.6
2813,4,67.7
2814,4,80.9
2815,4,68.1
2816,4,76.0
2817,4,72.6
2818,4,70.1
2819,4,65.6
2820,4,58.3
2821,4,87.0
2822,4,77.2
2823,4,69.5
2824,4,67.8
2825,4,69.3
2826,4,72.6
2827,4,76.2
2828,4,74.6
2829,4,64.0
2830,4,71.1
2831,4,79.1
2832,4,51.6
2833,4,77.9
2834,4,71.7
2835,4,68.9
2836,4,66.7
2837,4,71.0
2838,4,72.2
2839,4,72.3
2840,4,64.9
2841,4,74.6
2842,4,76.2
2843,4,76.0
2844,4,77.2
2845,4,69.7
2846,4,66.1
2847,4,74.1
2848,4,68.6
2849,4,71.1
2850,4,60.4
2851,4,50.7
2852,4,77.0
2853,4,78.5
2854,4,71.4
2855,4,76.0
2856,4,73.6
2857,4,68.6
2858,4,73.7
2859,4,72.1
2860,4,72.3
2861,4,62.2
2862,4,62.2
2863,4,70.4
2864,4,66.5
2865,4,75.7
2866,4,71.0
2867,4,79.0
2868,4,69.4
2869,4,84.8
2870,4,79.1
2871,4,70.9
2872,4,56.2
2873,4,71.7
2874,4,80.4
2875,4,67.3
2876,4,71.3
2877,4,71.5
2878,4,63.9
2879,4,81.0
2880,4,79.8
2881,4,68.1
2882,4,76.5
2883,4,83.8
2884,4,61.3
2885,4,78.1
2886,4,67.5
2887,4,67.6
2888,4,74.7
2889,4,63.3
2890,4,72.9
2891,4,74.0
2892,4,75.9
2893,4,74.8
2894,4,67.5
2895,4,80.2
2896,4,70.0
2897,4,61.7
2898,4,70.6
2899,4,71.0
2900,4,61.3
2901,4,67.0
2902,4,79.2
2903,4,72.7
2904,4,66.8
2905,4,70.3
2906,4,74.1
2907,4,62.0
2908,4,73.6
2909,4,76.5
2910,4,82.7
2911,4,70.4
2912,4,77.7
2913,4,64.7
2914,4,75.4
2915,4,70.6
2916,4,60.3
2917,4,66.0
2918,4,73.6
2919,4,78.2
2920,4,62.4
2921,4,51.4
2922,4,79.3
2923,4,69.9
2924,4,65.2
2925,4,76.6
2926,4,71.7
2927,4,64.7
2928,4,68.7
2929,4,66.0
2930,4,68.3
2931,4,70.2
2932,4,79.9
2933,4,67.3
2934,4,76.6
2935,4,69.1
2936,4,86.6
2937,4,69.3
2938,4,69.7
2939,4,83.6
2940,4,82.0
2941,4,70.3
2942,4,74.0
2943,4,62.9
2944,4,63.0
2945,4,68.8
2946,4,70.2
2947,4,64.8
2948,4,80.9
2949,4,74.0
2950,4,75.1
2951,4,60.5
2952,4,67.1
2953,4,75.6
2954,4,79.1
2955,4,63.4
2956,4,63.7
2957,4,79.2
2958,4,73.8
2959,4,69.2
2960,4,72.0
2961,4,86.3
2962,4,70.6
2963,4,64.4
2964,4,68.2
2965,4,77.6
2966,4,65.6
2967,4,74.3
2968,4,55.3
2969,4,69.0
2970,4,84.7
2971,4,76.7
2972,4,63.1
2973,4,72.4
2974,4,69.2
2975,4,58.9
2976,4,76.0
2977,4,60.5
2978,4,67.1
2979,4,70.1
2980,4,77.9
2981,4,78.9
2982,4,80.7
2983,4,64.1
2984,4,83.2
2985,4,74.1
2986,4,71.2
2987,4,74.2
2988,4,52.8
2989,4,72.0
2990,4,75.0
2991,4,59.8
2992,4,88.1
2993,4,65.6
2994,4,81.7
2995,4,76.7
2996,4,82.2
2997,4,64.4
2998,4,68.9
2999,4,63.1
3000,4,72.2
1,5,83.8
2,5,68.8
3,5,79.7
4,5,78.1
5,5,73.9
6,5,75.9
7,5,66.4
8,5,69.1
9,5,59.4
10,5,74.4
11,5,73.8
12,5,73.9
13,5,68.7
14,5,74.5
15,5,77.9
16,5,75.4
17,5,71.1
18,5,79.3
19,5,71.1
20,5,78.0
21,5,64.4
22,5,70.4
23,5,74.8
24,5,73.0
25,5,66.1
26,5,75.4
27,5,73.5
28,5,67.4
29,5,77.0
30,5,70.2
31,5,64.2
32,5,69.3
33,5,75.8
34,5,64.2
35,5,68.9
36,5,73.7
37,5,65.1
38,5,61.8
39,5,74.1
40,5,74.4
41,5,67.7
42,5,77.9
43,5,74.5
44,5,76.0
45,5,59.6
46,5,66.7
47,5,75.4
48,5,61.1
49,5,73.1
50,5,60.4
51,5,75.4
52,5,71.8
53,5,75.8
54,5,77.2
55,5,68.0
56,5,72.2
57,5,69.4
58,5,75.3
59,5,66.8
60,5,65.7
61,5,68.8
62,5,63.2
63,5,66.9
64,5,81.7
65,5,74.6
66,5,65.1
67,5,65.9
68,5,89.2
69,5,55.8
70,5,75.2
71,5,71.5
72,5,60.8
73,5,78.7
74,5,64.5
75,5,80.5
76,5,66.7
77,5,80.7
78,5,72.7
79,5,71.5
80,5,77.8
81,5,84.0
82,5,62.1
83,5,74.8
84,5,73.1
85,5,61.6
86,5,72.5
87,5,73.3
88,5,70.5
89,5,50.8
90,5,62.0
91,5,78.9
92,5,70.2
93,5,63.5
94,5,66.3
95,5,71.2
96,5,69.3
97,5,67.0
98,5,63.5
99,5,83.8
100,5,73.9
101,5,74.6
102,5,74.9
103,5,67.2
104,5,63.0
105,5,67.0
106,5,72.3
107,5,69.3
108,5,62.7
109,5,70.4
110,5,76.0
111,5,73.2
112,5,77.0
113,5,67.3
114,5,72.2
115,5,68.6
116,5,76.4
117,5,54.5
118,5,77.8
119,5,70.4
120,5,74.1
121,5,76.1
122,5,83.3
123,5,78.3
124,5,65.9
125,5,79.9
126,5,70.1
127,5,64.4
128,5,64.1
129,5,65.7
130,5,76.0
131,5,73.6
132,5,70.9
133,5,80.6
134,5,75.5
135,5,80.9
136,5,64.3
137,5,63.0
138,5,71.4
139,5,63.4
140,5,69.4
141,5,65.9
142,5,73.5
143,5,51.5
144,5,60.3
145,5,60.1
146,5,66.4
147,5,71.9
148,5,70.2
149,5,68.8
150,5,71.0
151,5,74.4
152,5,67.2
153,5,66.2
154,5,71.2
155,5,78.6
156,5,71.9
157,5,73.6
158,5,80.6
159,5,65.0
160,5,71.2
161,5,66.8
162,5,65.2
163,5,80.6
164,5,54.9
165,5,80.0
166,5,71.2
167,5,66.6
168,5,72.7
169,5,75.8
170,5,54.6
171,5,58.4
172,5,81.0
173,5,73.2
174,5,89.7
175,5,72.2
176,5,72.6
177,5,72.6
178,5,71.9
179,5,76.7
180,5,77.6
181,5,62.6
182,5,79.4
183,5,72.6
184,5,69.1
185,5,69.5
186,5,63.9
187,5,85.1
188,5,79.2
189,5,64.1
190,5,81.6
191,5,58.1
192,5,71.6
193,5,71.3
194,5,59.4
195,5,71.8
196,5,81.3
197,5,68.0
198,5,78.8
199,5,65.7
200,5,72.5
201,5,69.0
202,5,67.4
203,5,60.8
204,5,58.8
205,5,77.1
206,5,84.0
207,5,73.4
208,5,72.6
209,5,84.3
210,5,71.3
211,5,57.1
212,5,62.5
213,5,72.4
214,5,74.6
215,5,61.1
216,5,86.4
217,5,61.9
218,5,80.8
219,5,71.3
220,5,59.5
221,5,80.1
222,5,67.2
223,5,66.7
224,5,78.0
225,5,65.1
226,5,82.2
227,5,73.1
228,5,73.1
229,5,61.2
230,5,87.7
231,5,63.4
232,5,65.1
233,5,72.8
234,5,77.3
235,5,67.3
236,5,61.5
237,5,60.5
238,5,72.5
239,5,68.1
240,5,64.6
241,5,70.2
242,5,73.9
243,5,55.1
244,5,60.4
245,5,75.4
246,5,61.2
247,5,68.4
248,5,70.8
249,5,66.8
250,5,66.3
251,5,79.4
252,5,64.8
253,5,82.5
254,5,63.8
255,5,69.8
256,5,80.1
257,5,77.4
258,5,70.2
259,5,63.3
260,5,58.3
261,5,74.9
262,5,58.5
263,5,62.5
264,5,73.4
265,5,74.8
266,5,55.9
267,5,71.7
268,5,66.4
269,5,72.6
270,5,64.8
271,5,64.7
272,5,63.3
273,5,76.9
274,5,62.7
275,5,79.2
276,5,82.5
277,5,62.2
278,5,60.2
279,5,69.2
280,5,72.4
281,5,68.9
282,5,50.4
283,5,75.0
284,5,62.1
285,5,64.5
286,5,63.9
287,5,69.5
288,5,78.2
289,5,66.5
290,5,83.0
291,5,76.1
292,5,62.8
293,5,71.0
294,5,74.8
295,5,61.5
296,5,72.9
297,5,68.9
298,5,78.0
299,5,80.1
300,5,64.9
301,5,80.1
302,5,79.2
303,5,53.8
304,5,74.7
305,5,73.9
306,5,53.5
307,5,79.4
308,5,69.7
309,5,66.0
310,5,69.0
311,5,61.8
312,5,67.3
313,5,71.7
314,5,70.2
315,5,77.3
316,5,78.6
317,5,77.9
318,5,74.3
319,5,74.8
320,5,68.2
321,5,69.4
322,5,71.1
323,5,58.7
324,5,61.0
325,5,73.6
326,5,66.4
327,5,62.4
328,5,70.0
329,5,62.8
330,5,77.4
331,5,75.2
332,5,66.3
333,5,75.7
334,5,60.5
335,5,65.2
336,5,67.0
337,5,71.9
338,5,61.3
339,5,73.8
340,5,68.9
341,5,69.9
342,5,74.2
343,5,78.9
344,5,68.6
345,5,76.6
346,5,71.0
347,5,75.4
348,5,75.4
349,5,67.4
350,5,72.6
351,5,62.9
352,5,69.1
353,5,78.2
354,5,66.0
355,5,74.5
356,5,56.0
357,5,76.8
358,5,71.7
359,5,69.0
360,5,70.8
361,5,76.2
362,5,65.9
363,5,70.1
364,5,75.9
365,5,83.9
366,5,65.7
367,5,67.3
368,5,72.3
369,5,84.8
370,5,66.6
371,5,83.1
372,5,68.6
373,5,64.0
374,5,74.6
375,5,90.1
376,5,73.2
377,5,68.3
378,5,75.0
379,5,81.3
380,5,74.4
381,5,78.1
382,5,82.2
383,5,78.3
384,5,60.6
385,5,68.1
386,5,68.2
387,5,62.6
388,5,76.8
389,5,71.9
390,5,70.8
391,5,69.2
392,5,75.2
393,5,72.9
394,5,72.4
395,5,68.2
396,5,68.3
397,5,62.3
398,5,74.1
399,5,62.0
400,5,80.4
401,5,82.8
402,5,74.2
403,5,72.2
404,5,71.9
405,5,66.8
406,5,71.3
407,5,64.8
408,5,56.9
409,5,60.3
410,5,60.8
411,5,67.8
412,5,62.3
413,5,72.0
414,5,65.5
415,5,67.8
416,5,68.7
417,5,78.4
418,5,77.4
419,5,66.4
420,5,56.5
421,5,75.1
422,5,68.6
423,5,70.7
424,5,69.9
425,5,56.9
426,5,70.5
427,5,62.8
428,5,77.3
429,5,66.6
430,5,77.8
431,5,69.6
432,5,68.0
433,5,58.1
434,5,65.8
435,5,67.1
436,5,66.8
437,5,71.4
438,5,75.4
439,5,58.3
440,5,59.1
441,5,64.0
442,5,56.9
443,5,83.5
444,5,57.3
445,5,63.0
446,5,80.8
447,5,76.1
448,5,66.0
449,5,64.8
450,5,66.6
451,5,83.4
452,5,67.4
453,5,64.1
454,5,64.7
455,5,74.9
456,5,74.8
457,5,75.5
458,5,75.2
459,5,78.4
460,5,67.9
461,5,72.8
462,5,63.7
463,5,63.1
464,5,78.8
465,5,73.3
466,5,75.9
467,5,73.3
468,5,68.1
469,5,65.0
470,5,83.5
471,5,68.8
472,5,68.3
473,5,72.6
474,5,68.6
475,5,62.3
476,5,62.8
477,5,79.9
478,5,73.7
479,5,62.8
480,5,76.5
481,5,70.0
482,5,68.9
483,5,84.1
484,5,72.6
485,5,78.6
486,5,60.1
487,5,74.4
488,5,76.7
489,5,76.3
490,5,70.7
491,5,70.9
492,5,68.0
493,5,81.4
494,5,75.6
495,5,72.0
496,5,67.5
497,5,81.1
498,5,63.2
499,5,81.5
500,5,63.3
501,5,81.8
502,5,71.4
503,5,71.1
504,5,65.6
505,5,76.6
506,5,71.5
507,5,75.9
508,5,74.4
509,5,69.5
510,5,75.9
511,5,81.9
512,5,73.2
513,5,74.0
514,5,65.3
515,5,77.3
516,5,67.7
517,5,81.5
518,5,48.8
519,5,68.2
520,5,61.1
521,5,63.1
522,5,76.0
523,5,57.9
524,5,69.7
525,5,78.5
526,5,61.6
527,5,74.6
528,5,78.1
529,5,79.2
530,5,72.2
531,5,62.2
532,5,80.5
533,5,82.6
534,5,64.2
535,5,75.5
536,5,70.8
537,5,71.3
538,5,66.8
539,5,76.3
540,5,68.7
541,5,61.5
542,5,72.5
543,5,71.8
544,5,84.5
545,5,71.5
546,5,71.2
547,5,76.5
548,5,78.5
549,5,71.9
550,5,67.9
551,5,63.8
552,5,68.9
553,5,65.5
554,5,75.2
555,5,68.4
556,5,67.6
557,5,77.9
558,5,69.8
559,5,61.7
560,5,71.6
561,5,81.0
562,5,76.1
563,5,67.9
564,5,55.5
565,5,64.7
566,5,64.9
567,5,72.8
568,5,68.4
569,5,82.8
570,5,76.2
571,5,76.2
572,5,70.5
573,5,82.0
574,5,65.9
575,5,74.9
576,5,67.8
577,5,60.3
578,5,77.6
579,5,77.6
580,5,58.4
581,5,63.2
582,5,79.7
583,5,76.7
584,5,73.2
585,5,66.6
586,5,73.6
587,5,73.5
588,5,62.9
589,5,79.5
590,5,72.5
591,5,64.8
592,5,72.7
593,5,71.6
594,5,77.9
595,5,75.7
596,5,65.0
597,5,70.1
598,5,67.5
599,5,60.8
600,5,73.1
601,5,73.8
602,5,48.6
603,5,80.2
604,5,68.4
605,5,67.4
606,5,66.4
607,5,57.5
608,5,60.4
609,5,78.4
610,5,78.8
611,5,70.0
612,5,78.6
613,5,69.0
614,5,75.6
615,5,75.1
616,5,72.3
617,5,76.2
618,5,62.4
619,5,51.8
620,5,77.7
621,5,72.1
622,5,61.8
623,5,84.3
624,5,61.4
625,5,64.4
626,5,64.7
627,5,68.9
628,5,55.1
629,5,67.1
630,5,78.4
631,5,76.8
632,5,61.8
633,5,73.1
634,5,80.3
635,5,70.6
636,5,68.1
637,5,62.6
638,5,72.3
639,5,71.8
640,5,73.0
641,5,72.2
642,5,69.0
643,5,73.1
644,5,68.7
645,5,71.7
646,5,61.1
647,5,73.1
648,5,74.7
649,5,69.9
650,5,62.7
651,5,63.8
652,5,85.7
653,5,71.0
654,5,56.0
655,5,68.7
656,5,76.4
657,5,73.2
658,5,71.9
659,5,73.9
660,5,85.4
661,5,66.6
662,5,73.4
663,5,66.7
664,5,80.9
665,5,73.7
666,5,76.2
667,5,61.8
668,5,68.4
669,5,74.4
670,5,65.4
671,5,67.8
672,5,64.5
673,5,68.0
674,5,60.8
675,5,76.1
676,5,66.4
677,5,76.1
678,5,72.4
679,5,79.1
680,5,61.6
681,5,76.6
682,5,71.1
683,5,75.1
684,5,73.6
685,5,85.0
686,5,71.4
687,5,67.4
688,5,74.4
689,5,78.9
690,5,77.6
691,5,79.7
692,5,62.6
693,5,69.5
694,5,73.2
695,5,76.1
696,5,75.3
697,5,73.4
698,5,73.3
699,5,74.8
700,5,64.2
701,5,65.6
702,5,73.3
703,5,65.0
704,5,66.5
705,5,79.8
706,5,84.5
707,5,67.4
708,5,70.4
709,5,78.8
710,5,69.7
711,5,68.2
712,5,60.2
713,5,79.7
714,5,74.3
715,5,65.2
716,5,61.2
717,5,64.9
718,5,68.1
719,5,64.4
720,5,75.6
721,5,59.1
722,5,65.3
723,5,74.3
724,5,74.6
725,5,50.1
726,5,85.9
727,5,69.8
728,5,84.8
729,5,60.1
730,5,81.4
731,5,84.3
732,5,72.4
733,5,80.6
734,5,67.9
735,5,77.6
736,5,70.8
737,5,85.9
738,5,69.9
739,5,82.5
740,5,66.2
741,5,51.8
742,5,63.3
743,5,79.3
744,5,61.2
745,5,70.3
746,5,69.1
747,5,78.9
748,5,70.1
749,5,61.9
750,5,74.3
751,5,69.0
752,5,70.6
753,5,84.2
754,5,79.8
755,5,68.9
756,5,76.8
757,5,77.8
758,5,77.4
759,5,65.3
760,5,66.9
761,5,59.8
762,5,80.3
763,5,69.6
764,5,55.8
765,5,74.8
766,5,70.5
767,5,79.0
768,5,68.0
769,5,73.2
770,5,72.2
771,5,68.7
772,5,66.6
773,5,78.6
774,5,88.0
775,5,72.1
776,5,72.5
777,5,67.9
778,5,61.4
779,5,59.3
780,5,66.3
781,5,76.0
782,5,73.8
783,5,71.0
784,5,79.7
785,5,66.5
786,5,69.8
787,5,70.2
788,5,70.3
789,5,58.1
790,5,57.3
791,5,76.3
792,5,72.3
793,5,78.7
794,5,67.0
795,5,73.2
796,5,68.9
797,5,64.3
798,5,67.6
799,5,77.9
800,5,67.7
801,5,83.6
802,5,73.1
803,5,87.0
804,5,75.0
805,5,64.3
806,5,68.0
807,5,73.9
808,5,63.2
809,5,74.9
810,5,64.7
811,5,83.8
812,5,64.8
813,5,72.0
814,5,71.0
815,5,59.3
816,5,85.5
817,5,76.4
818,5,64.1
819,5,76.2
820,5,62.4
821,5,79.9
822,5,71.4
823,5,74.9
824,5,53.3
825,5,69.7
826,5,67.5
827,5,71.2
828,5,58.9
829,5,73.3
830,5,86.9
831,5,79.3
832,5,74.1
833,5,75.4
834,5,62.2
835,5,78.2
836,5,80.3
837,5,66.1
838,5,71.9
839,5,76.7
840,5,64.7
841,5,76.8
842,5,73.7
843,5,62.3
844,5,65.9
845,5,68.9
846,5,84.4
847,5,73.1
848,5,62.9
849,5,70.8
850,5,60.3
851,5,66.3
852,5,75.6
853,5,71.4
854,5,67.7
855,5,74.3
856,5,61.8
857,5,70.1
858,5,71.2
859,5,71.4
860,5,57.2
861,5,67.6
862,5,72.1
863,5,65.5
864,5,72.2
865,5,64.6
866,5,74.4
867,5,77.2
868,5,72.7
869,5,68.3
870,5,77.4
871,5,72.1
872,5,62.7
873,5,70.7
874,5,67.7
875,5,60.6
876,5,59.0
877,5,61.4
878,5,73.9
879,5,60.0
880,5,76.0
881,5,70.5
882,5,69.6
